ca,"[1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0]"
ɴq,"[1, 3, 0, 0, 0, 0, 0, 0, 2, 1, 0, 0, 0, 1]"
fː,"[1, 0, 1, 1, 0, 0, 0, 1, 2, 0, 2, 2, 2, 2]"
do,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2]"
ə,"[0, 1, 1, 2, 1, 0, 0, 0, 2, 1, 0, 0, 0, 0]"
ɬe,"[1, 1, 1, 2, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1]"
k~c,"[1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0]"
ço,"[1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0]"
ba,"[1, 0, 0, 0, 0, 0, 0, 1, 2, 0, 2, 2, 2, 2]"
mm̥,"[1, 1, 0, 2, 0, 0, 0, 1, 2, 0, 2, 2, 2, 2]"
ʔjo,"[1, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 2, 2, 2]"
ʤ~ʒ,"[1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 2, 2, 2, 2]"
ɗ,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2]"
õː,õː
un,"[0, 1, 1, 2, 1, 0, 0, 1, 2, 1, 1, 0, 0, 1]"
n̩t,"[1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2]"
veˑ,"[1, 0, 1, 1, 0, 0, 0, 1, 2, 0, 2, 2, 2, 2]"
mɔ,"[1, 1, 0, 2, 0, 0, 0, 1, 2, 0, 2, 2, 2, 2]"
gbr,NA
s’,"[1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2]"
œi,"[0, 1, 1, 2, 1, 0, 0, 3, 2, 1, 3, 0, 1, 0]"
ph,"[1, 0, 0, 0, 0, 0, 0, 1, 2, 0, 2, 2, 2, 2]"
y~ʏ,"[0, 1, 1, 2, 1, 0, 0, 1, 2, 1, 1, 0, 1, 0]"
bjo,"[1, 0, 0, 0, 0, 0, 0, 1, 2, 1, 1, 0, 1, 1]"
sʰ,"[1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2]"
^,NA
hr,NA
θ,"[1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 2, 2, 2, 2]"
heˑ,"[0, 0, 1, 1, 0, 0, 0, 0, 2, 0, 2, 2, 2, 2]"
ɪɛ,"[0, 1, 1, 2, 1, 0, 0, 0, 2, 1, 3, 0, 1, 0]"
an,Syll
dð,"[1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 2, 2, 2, 2]"
d̪,"[1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 2, 2, 2]"
ps,"[1, 0, 3, 3, 0, 0, 0, 3, 0, 0, 2, 2, 2, 2]"
Ø~t,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2]"
v̥,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]"
